Add component (AddParameter): Name = "Value"; Value = "15"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "250V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "250V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Working Voltage"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R804(R_3521)
Add component (AddParameter): Name = ".Creator"; Value = "DR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = ".PCBcheck"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = ".SCHcheck"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "6432"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "2512"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Chip SMD Resistors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Circuit Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Color"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://docs.rs-online.com/8bc1/0900766b81096b90.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Where buy it"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://es.rs-online.com/web/p/resistencias-de-montaje-en-superficie/7551110"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/25610/0900766b81096b90-25610033.pdf?src-supplier=RSComponents"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/25610/0900766b81096b90-25610033.pdf?src-supplier=RSComponents"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://datasheet.ciiva.com/46391/1610601-46391493.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/46391/1610601-46391493.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/7657/1610601-7657542.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/7657/1610601-7657542.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Construction"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "3.2mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Design Item ID"; Value = "R15-2512FTK"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ELV"; Value = "Compliant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Automotive AEC-Q200"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.55mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Insulation Resistance"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Length"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "6.3mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer 1"; Value = "TE Connectivity"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number 1"; Value = "352115RFT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "2W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Contacts"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Elements"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Resistors"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminals/Pins"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Turns"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Shape"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Per Element"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "10=0,64300, 250=0,62200, 1000=0,60000, 2000=0,55400, 2500=0,52100 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistence"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistor Type"; Value = "Thick Film,Power resistor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "3521, CGS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Size Code"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Source"; Value = "Passives.SchLib"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Taper"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Technology"; Value = "THICK FILM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Terminal Finish"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Terminal Pitch"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "Solder"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Thickness"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "15"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "250V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "250V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Working Voltage"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R901(WRIS-RSKS_1206_Wave)
Add component (AddParameter): Name = "Case/Package"; Value = "1206"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Connector Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gender"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Current Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Parameter 1"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = "660mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS Compliant"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "4.3k"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R902(R1206FTK-W)
Add component (AddParameter): Name = ".Creator"; Value = "GP"; VariantName = "[No Variations]"
Add component (AddParameter): Name = ".PCBcheck"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = ".SCHcheck"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "3216"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "1206"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Resistor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Circuit Type"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Color"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://docs.rs-online.com/bca8/A700000006404581.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Where buy it"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://es.rs-online.com/web/p/resistencias-de-montaje-en-superficie/6791765"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Construction"; Value = "Rectangular"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current Rating"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "1.6mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Design Item ID"; Value = "R10k-1206FTK"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ELV"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Automotive AEC-Q200"; VariantName = "[No Variations]"
